hour,day_name,category,followers_count,duration_seconds,hashtag_count,caption_length,has_trending_audio,female_presence_score,face_count,brightness_score,colorfulness_score,engagement_rate,engagement_score,source,is_weekend,is_peak_hour,is_morning,is_high_eng_category,is_short_reel,followers_log,hashtag_optimal,engagement_potential,day_num,category_enc
16,Tuesday,Entertainment,50000,60,14,233,1,0.06,4,0.84,0.51,0.0966,11778,tiktok_synthetic,0,0,0,1,0,10.819798284210286,1,4.609919313684115,1,2
7,Thursday,Entertainment,500000,30,18,140,0,0.09,3,0.92,0.26,0.0981,87666,tiktok_synthetic,0,0,1,1,1,13.122365377402328,0,5.502946150960931,3,2
12,Wednesday,Tech,5000,30,23,320,0,0.26,2,0.31,0.47,0.098,818,tiktok_synthetic,0,0,0,0,1,8.517393171418904,0,3.6149572685675615,2,5
23,Sunday,Sports,150000,30,17,18,1,0.37,2,0.43,0.53,0.142,27895,tiktok_synthetic,1,0,0,1,1,11.918397239722838,0,5.033358895889135,6,4
9,Sunday,Entertainment,50000,30,9,78,0,0.39,1,0.6,0.6,0.0939,4563,tiktok_synthetic,1,0,1,1,1,10.819798284210286,1,4.645919313684115,6,2
18,Monday,Sports,50000,60,12,37,1,0.12,5,0.89,0.4,0.1334,14879,tiktok_synthetic,0,1,0,1,0,10.819798284210286,1,4.609919313684115,0,4
23,Tuesday,Sports,15000,45,6,243,1,0.23,3,0.89,0.93,0.1374,1990,tiktok_synthetic,0,0,0,1,1,9.61587214452889,1,4.256348857811556,1,4
18,Sunday,Lifestyle,50000,15,5,40,0,0.26,0,0.43,0.43,0.1095,5835,tiktok_synthetic,1,1,0,0,1,10.819798284210286,1,4.551919313684115,6,3
22,Thursday,Entertainment,150000,30,20,324,1,0.07,5,0.4,0.88,0.1337,43062,tiktok_synthetic,0,0,0,1,1,11.918397239722838,0,5.0373588958891355,3,2
6,Saturday,Sports,5000,90,3,241,1,0.33,3,0.88,0.56,0.1334,1031,tiktok_synthetic,1,0,0,1,0,8.517393171418904,0,3.760957268567562,5,4
11,Wednesday,Lifestyle,15000,30,15,347,1,0.07,0,0.68,0.77,0.089,2043,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.150348857811556,2,3
6,Thursday,Lifestyle,5000,45,24,63,0,0.7,5,0.74,0.29,0.0748,701,tiktok_synthetic,0,0,0,0,1,8.517393171418904,0,3.752957268567562,3,3
13,Tuesday,Business,150000,45,20,184,1,0.39,1,0.87,0.64,0.0949,19017,tiktok_synthetic,0,0,0,0,1,11.918397239722838,0,5.147358895889136,1,0
22,Wednesday,Entertainment,15000,30,10,307,1,0.33,3,0.45,0.97,0.1296,1679,tiktok_synthetic,0,0,0,1,1,9.61587214452889,1,4.1963488578115555,2,2
20,Sunday,Business,150000,30,13,288,1,0.13,5,0.4,0.73,0.1412,49991,tiktok_synthetic,1,1,0,0,1,11.918397239722838,1,5.019358895889135,6,0
23,Wednesday,Lifestyle,15000,45,12,95,0,0.23,1,0.9,0.86,0.0778,2008,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.244348857811556,2,3
12,Wednesday,Education,5000,30,6,74,0,0.23,0,0.38,0.41,0.0701,481,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.6109572685675615,2,1
21,Wednesday,Lifestyle,5000,30,6,98,1,0.99,4,0.36,0.84,0.1561,1244,tiktok_synthetic,0,1,0,0,1,8.517393171418904,1,3.844957268567562,2,3
12,Sunday,Lifestyle,15000,45,6,63,1,0.84,3,0.49,0.48,0.1203,2639,tiktok_synthetic,1,0,0,0,1,9.61587214452889,1,4.208348857811556,6,3
22,Thursday,Education,5000,45,14,127,1,0.02,2,0.52,0.59,0.0917,601,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.6329572685675617,3,1
9,Wednesday,Education,50000,15,10,238,0,0.62,2,0.47,0.35,0.0696,5688,tiktok_synthetic,0,0,1,0,1,10.819798284210286,1,4.615919313684115,2,1
17,Thursday,Entertainment,5000,15,15,276,1,0.26,1,0.82,0.59,0.1112,529,tiktok_synthetic,0,0,0,1,1,8.517393171418904,1,3.740957268567562,3,2
18,Wednesday,Entertainment,15000,15,10,328,1,0.1,4,0.98,0.61,0.1539,3291,tiktok_synthetic,0,1,0,1,1,9.61587214452889,1,4.184348857811556,2,2
9,Wednesday,Lifestyle,15000,30,23,31,1,0.71,2,0.44,0.7,0.1017,2768,tiktok_synthetic,0,0,1,0,1,9.61587214452889,0,4.216348857811555,2,3
6,Tuesday,Business,50000,15,5,256,0,0.13,2,0.85,0.89,0.0658,7718,tiktok_synthetic,0,0,0,0,1,10.819798284210286,1,4.701919313684114,1,0
6,Thursday,Sports,50000,30,14,323,1,0.44,3,0.33,0.44,0.1278,7747,tiktok_synthetic,0,0,0,1,1,10.819798284210286,1,4.569919313684115,3,4
12,Saturday,Tech,50000,7,20,29,1,0.63,2,0.38,0.99,0.1203,12222,tiktok_synthetic,1,0,0,0,0,10.819798284210286,0,4.727919313684115,5,5
14,Thursday,Tech,1000000,30,17,193,0,0.55,0,0.66,0.88,0.058,75591,tiktok_synthetic,0,0,0,0,1,13.815511557963774,0,5.94420462318551,3,5
6,Friday,Tech,5000,30,16,59,1,0.98,1,1.0,0.52,0.1058,493,tiktok_synthetic,0,0,0,0,1,8.517393171418904,0,3.906957268567562,4,5
21,Sunday,Lifestyle,15000,30,11,99,1,0.79,5,0.96,0.38,0.1355,4706,tiktok_synthetic,1,1,0,0,1,9.61587214452889,1,4.272348857811556,6,3
23,Saturday,Sports,15000,30,7,113,1,0.77,2,0.38,0.26,0.1598,3195,tiktok_synthetic,1,0,0,1,1,9.61587214452889,1,4.128348857811555,5,4
20,Tuesday,Business,15000,15,17,203,1,0.36,3,0.47,0.39,0.1334,2663,tiktok_synthetic,0,1,0,0,1,9.61587214452889,0,4.0903488578115565,1,0
11,Thursday,Lifestyle,50000,60,10,83,1,0.01,5,0.96,0.91,0.1083,7770,tiktok_synthetic,0,0,0,0,0,10.819798284210286,1,4.703919313684115,3,3
7,Tuesday,Tech,15000,15,5,278,0,0.73,0,0.41,0.43,0.0762,2250,tiktok_synthetic,0,0,1,0,1,9.61587214452889,1,4.160348857811556,1,5
14,Saturday,Sports,15000,45,14,24,0,1.0,5,0.82,0.31,0.1234,3054,tiktok_synthetic,1,0,0,1,1,9.61587214452889,1,4.272348857811556,5,4
9,Tuesday,Tech,15000,90,7,338,1,0.41,2,0.3,0.22,0.1079,2852,tiktok_synthetic,0,0,1,0,0,9.61587214452889,1,4.032348857811556,1,5
18,Tuesday,Sports,1000000,30,11,292,0,0.99,1,0.74,0.44,0.1033,130974,tiktok_synthetic,0,1,0,1,1,13.815511557963774,1,5.96020462318551,1,4
16,Monday,Entertainment,500000,60,22,207,1,0.14,1,0.65,0.37,0.1152,101627,tiktok_synthetic,0,0,0,1,0,13.122365377402328,0,5.480946150960931,0,2
18,Thursday,Tech,15000,15,5,204,1,0.3,1,0.63,0.28,0.125,2532,tiktok_synthetic,0,1,0,0,1,9.61587214452889,1,4.088348857811556,3,5
16,Tuesday,Lifestyle,5000,30,10,45,0,0.17,2,0.88,0.96,0.0756,316,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.808957268567562,1,3
13,Monday,Tech,150000,30,23,214,1,0.48,0,0.36,0.41,0.1154,13926,tiktok_synthetic,0,0,0,0,1,11.918397239722838,0,5.017358895889135,0,5
12,Monday,Sports,1000000,7,15,317,1,0.8,4,0.56,0.2,0.1047,199113,tiktok_synthetic,0,0,0,1,0,13.815511557963774,1,5.8382046231855105,0,4
21,Wednesday,Lifestyle,15000,30,10,148,0,0.34,5,0.61,0.96,0.1146,1536,tiktok_synthetic,0,1,0,0,1,9.61587214452889,1,4.2283488578115564,2,3
8,Wednesday,Lifestyle,15000,30,7,273,1,0.91,1,0.39,0.66,0.1354,2129,tiktok_synthetic,0,0,1,0,1,9.61587214452889,1,4.238348857811556,2,3
22,Sunday,Lifestyle,500000,45,9,66,1,0.54,0,0.36,0.27,0.1294,118489,tiktok_synthetic,1,0,0,0,1,13.122365377402328,1,5.482946150960932,6,3
23,Saturday,Sports,50000,90,7,119,1,0.47,3,0.43,0.23,0.1214,11527,tiktok_synthetic,1,0,0,1,0,10.819798284210286,1,4.553919313684116,5,4
20,Thursday,Tech,15000,7,11,183,1,0.79,3,0.47,0.29,0.1369,2484,tiktok_synthetic,0,1,0,0,0,9.61587214452889,1,4.156348857811556,3,5
22,Wednesday,Education,50000,15,7,215,0,0.1,0,0.98,0.67,0.0638,6287,tiktok_synthetic,0,0,0,0,1,10.819798284210286,1,4.677919313684114,2,1
16,Saturday,Sports,500000,30,10,234,0,0.77,3,0.63,0.25,0.1042,122682,tiktok_synthetic,1,0,0,1,1,13.122365377402328,1,5.578946150960932,5,4
10,Thursday,Sports,150000,30,14,73,0,0.24,3,0.66,0.65,0.0955,34124,tiktok_synthetic,0,0,1,1,1,11.918397239722838,1,5.077358895889135,3,4
21,Saturday,Tech,50000,45,6,261,1,0.28,1,0.79,0.72,0.1465,8432,tiktok_synthetic,1,1,0,0,1,10.819798284210286,1,4.685919313684115,5,5
20,Sunday,Tech,50000,30,11,276,1,0.6,2,0.78,0.32,0.1604,18906,tiktok_synthetic,1,1,0,0,1,10.819798284210286,1,4.667919313684115,6,5
15,Sunday,Tech,5000,7,24,341,0,0.9,2,0.65,0.59,0.1162,758,tiktok_synthetic,1,0,0,0,0,8.517393171418904,0,3.8349572685675617,6,5
19,Monday,Tech,150000,45,24,329,1,0.58,2,0.54,0.97,0.1465,32944,tiktok_synthetic,0,1,0,0,1,11.918397239722838,0,5.185358895889134,0,5
7,Monday,Sports,15000,60,16,102,0,0.65,2,0.53,0.87,0.1125,3464,tiktok_synthetic,0,0,1,1,0,9.61587214452889,0,4.256348857811556,0,4
21,Thursday,Sports,500000,30,21,192,0,0.78,0,0.34,0.78,0.1246,118939,tiktok_synthetic,0,1,0,1,1,13.122365377402328,0,5.628946150960931,3,4
13,Saturday,Sports,15000,30,15,309,1,0.26,1,0.93,0.61,0.1279,3692,tiktok_synthetic,1,0,0,1,1,9.61587214452889,1,4.206348857811556,5,4
20,Saturday,Entertainment,150000,15,5,223,0,0.83,0,0.84,0.52,0.14,45108,tiktok_synthetic,1,1,0,1,1,11.918397239722838,1,5.205358895889136,5,2
15,Wednesday,Tech,15000,15,6,151,1,0.42,5,0.74,0.56,0.1142,3250,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.190348857811556,2,5
10,Wednesday,Entertainment,15000,15,3,92,0,0.18,5,0.58,0.81,0.0939,1958,tiktok_synthetic,0,0,1,1,1,9.61587214452889,0,4.160348857811556,2,2
21,Thursday,Business,5000,30,24,108,1,0.35,3,0.71,0.64,0.1324,1267,tiktok_synthetic,0,1,0,0,1,8.517393171418904,0,3.7469572685675616,3,0
17,Friday,Education,50000,90,3,290,1,0.25,1,0.64,0.81,0.1105,5958,tiktok_synthetic,0,0,0,0,0,10.819798284210286,0,4.667919313684115,4,1
18,Wednesday,Education,150000,30,13,111,1,0.23,4,0.49,0.98,0.1112,22664,tiktok_synthetic,0,1,0,0,1,11.918397239722838,1,5.107358895889135,2,1
14,Tuesday,Business,50000,15,18,338,1,0.28,2,0.51,0.71,0.0904,7914,tiktok_synthetic,0,0,0,0,1,10.819798284210286,0,4.6279193136841155,1,0
22,Wednesday,Sports,15000,15,6,80,1,0.18,5,0.91,0.68,0.1185,4201,tiktok_synthetic,0,0,0,1,1,9.61587214452889,1,4.200348857811556,2,4
17,Friday,Education,5000,30,9,347,1,0.67,5,0.74,0.52,0.1327,516,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.792957268567562,4,1
10,Saturday,Entertainment,500000,30,14,275,1,0.58,3,0.3,0.36,0.124,148230,tiktok_synthetic,1,0,1,1,1,13.122365377402328,1,5.496946150960931,5,2
17,Monday,Entertainment,50000,30,8,139,1,0.65,2,0.53,0.5,0.1475,18143,tiktok_synthetic,0,0,0,1,1,10.819798284210286,1,4.663919313684114,0,2
6,Monday,Education,50000,30,22,69,1,0.34,2,0.54,0.62,0.1255,12746,tiktok_synthetic,0,0,0,0,1,10.819798284210286,0,4.627919313684114,0,1
21,Saturday,Entertainment,150000,30,11,310,1,0.77,2,0.79,0.23,0.1571,16451,tiktok_synthetic,1,1,0,1,1,11.918397239722838,1,5.125358895889136,5,2
17,Monday,Business,50000,15,10,128,0,0.13,5,0.79,0.58,0.0932,9107,tiktok_synthetic,0,0,0,0,1,10.819798284210286,1,4.627919313684115,0,0
14,Wednesday,Tech,15000,7,16,272,1,0.57,4,0.62,0.89,0.0817,2150,tiktok_synthetic,0,0,0,0,0,9.61587214452889,0,4.262348857811555,2,5
18,Sunday,Tech,50000,7,17,337,1,0.28,3,0.97,0.98,0.1288,4633,tiktok_synthetic,1,1,0,0,0,10.819798284210286,0,4.7739193136841145,6,5
22,Monday,Entertainment,50000,15,23,30,1,0.53,2,0.91,0.88,0.1217,12148,tiktok_synthetic,0,0,0,1,1,10.819798284210286,0,4.791919313684115,0,2
22,Sunday,Tech,150000,7,24,106,0,0.32,2,0.91,0.34,0.1025,17156,tiktok_synthetic,1,0,0,0,0,11.918397239722838,0,5.081358895889135,6,5
9,Friday,Entertainment,150000,15,7,312,0,0.79,1,0.54,0.32,0.1047,22968,tiktok_synthetic,0,0,1,1,1,11.918397239722838,1,5.097358895889135,4,2
19,Sunday,Education,5000,45,17,10,0,0.89,2,0.6,0.51,0.1245,477,tiktok_synthetic,1,1,0,0,1,8.517393171418904,0,3.8069572685675617,6,1
12,Friday,Entertainment,15000,45,8,212,1,0.74,1,0.59,0.38,0.1354,2336,tiktok_synthetic,0,0,0,1,1,9.61587214452889,1,4.1883488578115555,4,2
8,Wednesday,Tech,5000,30,3,137,0,0.18,3,0.61,0.74,0.0736,505,tiktok_synthetic,0,0,1,0,1,8.517393171418904,0,3.712957268567562,2,5
6,Saturday,Entertainment,5000,60,22,141,1,0.27,3,0.92,0.27,0.1269,1353,tiktok_synthetic,1,0,0,1,0,8.517393171418904,0,3.6989572685675616,5,2
17,Tuesday,Entertainment,50000,15,11,43,0,0.92,3,0.47,0.55,0.1266,12788,tiktok_synthetic,0,0,0,1,1,10.819798284210286,1,4.7159193136841155,1,2
20,Wednesday,Lifestyle,150000,60,6,96,0,0.44,1,0.86,0.42,0.0819,16120,tiktok_synthetic,0,1,0,0,0,11.918397239722838,1,5.1113588958891345,2,3
16,Monday,Entertainment,5000,30,4,41,1,0.94,5,0.66,0.68,0.1322,917,tiktok_synthetic,0,0,0,1,1,8.517393171418904,0,3.862957268567562,0,2
15,Wednesday,Tech,15000,30,8,268,1,0.39,5,0.47,0.84,0.0884,1034,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.186348857811556,2,5
7,Friday,Entertainment,500000,30,4,333,0,0.95,4,0.67,0.94,0.1227,74068,tiktok_synthetic,0,0,1,1,1,13.122365377402328,0,5.760946150960932,4,2
9,Wednesday,Sports,150000,7,5,322,1,0.93,4,0.44,0.97,0.1073,35210,tiktok_synthetic,0,0,1,1,0,11.918397239722838,1,5.235358895889135,2,4
22,Wednesday,Lifestyle,15000,90,9,42,0,0.66,5,0.38,0.48,0.062,731,tiktok_synthetic,0,0,0,0,0,9.61587214452889,1,4.150348857811556,2,3
22,Tuesday,Sports,150000,15,22,295,0,0.01,5,0.89,0.88,0.1055,19930,tiktok_synthetic,0,0,0,1,1,11.918397239722838,0,5.123358895889135,1,4
13,Friday,Sports,15000,15,19,335,1,0.4,2,0.79,0.67,0.1194,3441,tiktok_synthetic,0,0,0,1,1,9.61587214452889,0,4.218348857811557,4,4
19,Thursday,Education,5000,15,11,58,1,0.91,3,0.44,0.75,0.1457,1170,tiktok_synthetic,0,1,0,0,1,8.517393171418904,1,3.8269572685675617,3,1
9,Thursday,Entertainment,5000,7,24,295,1,0.89,5,0.96,0.88,0.1371,754,tiktok_synthetic,0,0,1,1,0,8.517393171418904,0,3.952957268567562,3,2
11,Friday,Entertainment,5000,15,11,91,1,0.19,0,0.32,0.3,0.1138,901,tiktok_synthetic,0,0,0,1,1,8.517393171418904,1,3.5689572685675617,4,2
9,Thursday,Sports,15000,7,21,153,1,0.4,5,0.53,0.96,0.1035,1112,tiktok_synthetic,0,0,1,1,0,9.61587214452889,0,4.224348857811556,3,4
8,Monday,Sports,500000,15,7,289,0,0.84,2,0.32,0.64,0.0936,77425,tiktok_synthetic,0,0,1,1,1,13.122365377402328,1,5.608946150960932,0,4
11,Thursday,Lifestyle,150000,60,8,101,0,0.58,5,0.4,0.47,0.0809,15433,tiktok_synthetic,0,0,0,0,0,11.918397239722838,1,5.057358895889135,3,3
12,Monday,Sports,15000,15,20,233,0,0.85,4,0.43,0.47,0.0971,2450,tiktok_synthetic,0,0,0,1,1,9.61587214452889,0,4.196348857811556,0,4
19,Friday,Education,15000,15,3,226,1,0.83,4,0.87,0.8,0.142,2460,tiktok_synthetic,0,1,0,0,1,9.61587214452889,0,4.346348857811557,4,1
17,Thursday,Entertainment,15000,30,19,165,0,0.91,3,1.0,0.74,0.1009,1585,tiktok_synthetic,0,0,0,1,1,9.61587214452889,0,4.376348857811556,3,2
21,Thursday,Lifestyle,50000,90,16,286,0,0.12,1,0.91,0.78,0.0813,6822,tiktok_synthetic,0,1,0,0,0,10.819798284210286,0,4.689919313684115,3,3
13,Saturday,Sports,150000,15,17,17,1,0.15,2,0.74,0.4,0.123,13128,tiktok_synthetic,1,0,0,1,1,11.918397239722838,0,5.025358895889135,5,4
7,Sunday,Tech,5000,15,7,45,0,0.08,1,0.81,0.34,0.0883,447,tiktok_synthetic,1,0,1,0,1,8.517393171418904,1,3.6529572685675618,6,5
18,Monday,Business,5000,90,19,133,0,0.94,4,0.67,0.78,0.0903,562,tiktok_synthetic,0,1,0,0,0,8.517393171418904,0,3.884957268567562,0,0
13,Monday,Lifestyle,50000,15,23,18,0,0.48,3,0.6,0.44,0.0774,4937,tiktok_synthetic,0,0,0,0,1,10.819798284210286,0,4.631919313684115,0,3
21,Wednesday,Business,50000,30,23,49,0,0.06,4,0.78,0.38,0.1073,10910,tiktok_synthetic,0,1,0,0,1,10.819798284210286,0,4.571919313684114,2,0
9,Tuesday,Sports,15000,15,13,188,1,0.32,3,0.98,0.37,0.11,2391,tiktok_synthetic,0,0,1,1,1,9.61587214452889,1,4.1803488578115555,1,4
21,Thursday,Entertainment,50000,90,12,138,1,0.35,5,0.32,0.32,0.1499,9812,tiktok_synthetic,0,1,0,1,0,10.819798284210286,1,4.525919313684115,3,2
11,Saturday,Entertainment,50000,90,19,77,0,0.81,0,0.52,0.54,0.1109,7752,tiktok_synthetic,1,0,0,1,0,10.819798284210286,0,4.701919313684114,5,2
9,Tuesday,Sports,15000,60,3,163,0,0.74,1,0.53,0.41,0.0791,2156,tiktok_synthetic,0,0,1,1,0,9.61587214452889,0,4.182348857811556,1,4
21,Sunday,Sports,15000,15,7,12,1,0.69,2,0.59,0.92,0.18,1901,tiktok_synthetic,1,1,0,1,1,9.61587214452889,1,4.286348857811556,6,4
18,Sunday,Entertainment,15000,30,18,274,1,0.02,3,0.74,0.75,0.1487,3664,tiktok_synthetic,1,1,0,1,1,9.61587214452889,0,4.148348857811556,6,2
10,Saturday,Lifestyle,500000,15,9,13,1,0.91,5,0.66,0.8,0.1355,101336,tiktok_synthetic,1,0,1,0,1,13.122365377402328,1,5.722946150960932,5,3
20,Tuesday,Sports,1000000,60,14,271,1,0.22,5,0.31,0.52,0.1018,116519,tiktok_synthetic,0,1,0,1,0,13.815511557963774,1,5.73620462318551,1,4
13,Thursday,Entertainment,500000,60,10,338,0,0.63,0,0.59,0.68,0.0859,63767,tiktok_synthetic,0,0,0,1,0,13.122365377402328,1,5.628946150960933,3,2
12,Sunday,Sports,50000,30,20,291,1,0.06,5,0.73,0.6,0.1393,13929,tiktok_synthetic,1,0,0,1,1,10.819798284210286,0,4.605919313684114,6,4
19,Saturday,Education,50000,45,3,94,1,0.08,5,0.65,0.33,0.1216,10619,tiktok_synthetic,1,1,0,0,1,10.819798284210286,0,4.5399193136841145,5,1
12,Monday,Sports,50000,15,22,44,0,0.01,0,0.91,0.24,0.093,8657,tiktok_synthetic,0,0,0,1,1,10.819798284210286,0,4.559919313684115,0,4
12,Wednesday,Tech,500000,30,14,123,1,0.57,1,0.58,0.75,0.1191,98650,tiktok_synthetic,0,0,0,0,1,13.122365377402328,1,5.628946150960932,2,5
23,Saturday,Lifestyle,5000,30,6,68,0,0.63,5,0.31,0.3,0.0827,712,tiktok_synthetic,1,0,0,0,1,8.517393171418904,1,3.6549572685675615,5,3
15,Friday,Sports,15000,30,14,47,0,0.05,3,0.5,0.25,0.1045,2036,tiktok_synthetic,0,0,0,1,1,9.61587214452889,1,4.006348857811556,4,4
23,Sunday,Entertainment,50000,30,24,42,1,0.29,2,0.39,0.55,0.1181,5121,tiktok_synthetic,1,0,0,1,1,10.819798284210286,0,4.573919313684115,6,2
19,Sunday,Sports,50000,7,3,212,1,0.85,2,0.48,0.79,0.1469,11814,tiktok_synthetic,1,1,0,1,0,10.819798284210286,0,4.751919313684115,6,4
15,Thursday,Lifestyle,15000,60,3,211,0,0.1,2,0.55,0.82,0.0855,1158,tiktok_synthetic,0,0,0,0,0,9.61587214452889,0,4.1403488578115555,3,3
12,Thursday,Sports,50000,60,5,109,1,0.22,4,0.77,0.9,0.0926,7237,tiktok_synthetic,0,0,0,1,0,10.819798284210286,1,4.705919313684114,3,4
12,Friday,Entertainment,150000,90,23,310,1,0.42,4,0.53,0.36,0.1264,28856,tiktok_synthetic,0,0,0,1,0,11.918397239722838,0,5.029358895889135,4,2
12,Sunday,Entertainment,15000,45,14,313,0,0.84,3,0.92,0.99,0.1279,4378,tiktok_synthetic,1,0,0,1,1,9.61587214452889,1,4.396348857811557,6,2
10,Tuesday,Education,150000,30,24,127,1,0.25,5,0.51,0.81,0.1089,25670,tiktok_synthetic,0,0,1,0,1,11.918397239722838,0,5.081358895889135,1,1
6,Wednesday,Lifestyle,15000,15,23,252,1,1.0,5,0.4,0.33,0.1233,3604,tiktok_synthetic,0,0,0,0,1,9.61587214452889,0,4.192348857811556,2,3
19,Tuesday,Lifestyle,500000,90,15,38,1,0.36,2,0.42,0.87,0.1039,99133,tiktok_synthetic,0,1,0,0,0,13.122365377402328,1,5.578946150960932,1,3
23,Friday,Lifestyle,15000,30,15,236,1,0.39,0,0.95,0.6,0.1146,2728,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.234348857811556,4,3
18,Friday,Education,50000,45,23,349,1,0.12,5,0.62,0.25,0.1405,7377,tiktok_synthetic,0,1,0,0,1,10.819798284210286,0,4.525919313684114,4,1
13,Wednesday,Lifestyle,5000,45,11,222,1,0.68,2,0.58,0.31,0.0967,530,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.720957268567562,2,3
13,Friday,Lifestyle,5000,60,20,196,0,0.24,3,0.35,0.55,0.0631,468,tiktok_synthetic,0,0,0,0,0,8.517393171418904,0,3.6349572685675615,4,3
15,Friday,Business,50000,7,3,122,1,0.63,2,0.81,0.62,0.1015,11574,tiktok_synthetic,0,0,0,0,0,10.819798284210286,0,4.739919313684115,4,0
22,Sunday,Tech,15000,15,8,308,0,0.22,1,0.79,0.96,0.0837,2246,tiktok_synthetic,1,0,0,0,1,9.61587214452889,1,4.240348857811556,6,5
11,Saturday,Entertainment,15000,45,7,170,0,0.39,2,0.56,0.37,0.1224,2497,tiktok_synthetic,1,0,0,1,1,9.61587214452889,1,4.110348857811555,5,2
20,Sunday,Entertainment,5000,60,6,28,0,0.86,5,0.78,0.58,0.1397,770,tiktok_synthetic,1,1,0,1,0,8.517393171418904,1,3.850957268567562,6,2
20,Wednesday,Education,150000,45,8,273,1,0.74,5,0.56,0.38,0.1195,34197,tiktok_synthetic,0,1,0,0,1,11.918397239722838,1,5.1033588958891345,2,1
21,Thursday,Education,150000,30,5,168,0,0.15,0,0.35,0.65,0.1008,26490,tiktok_synthetic,0,1,0,0,1,11.918397239722838,1,4.9973588958891355,3,1
13,Tuesday,Lifestyle,5000,30,19,20,1,0.61,3,0.82,0.93,0.107,673,tiktok_synthetic,0,0,0,0,1,8.517393171418904,0,3.8789572685675617,1,3
20,Thursday,Lifestyle,50000,45,13,17,1,0.63,3,0.98,0.65,0.1217,9081,tiktok_synthetic,0,1,0,0,1,10.819798284210286,1,4.779919313684115,3,3
8,Thursday,Tech,150000,45,6,162,0,0.09,0,0.75,0.61,0.0907,10199,tiktok_synthetic,0,0,1,0,1,11.918397239722838,1,5.057358895889135,3,5
11,Saturday,Lifestyle,50000,30,22,122,1,0.47,3,0.49,0.8,0.1066,10591,tiktok_synthetic,1,0,0,0,1,10.819798284210286,0,4.679919313684115,5,3
13,Tuesday,Tech,15000,15,3,157,1,0.26,2,0.49,0.32,0.1039,2593,tiktok_synthetic,0,0,0,0,1,9.61587214452889,0,4.060348857811555,1,5
21,Thursday,Entertainment,50000,90,6,47,1,0.47,3,0.95,0.92,0.1334,7280,tiktok_synthetic,0,1,0,1,0,10.819798284210286,1,4.795919313684116,3,2
20,Wednesday,Business,5000,30,5,144,0,0.78,2,0.51,0.66,0.1134,470,tiktok_synthetic,0,1,0,0,1,8.517393171418904,1,3.796957268567562,2,0
18,Tuesday,Tech,15000,45,12,244,1,0.16,3,0.84,0.75,0.1111,2930,tiktok_synthetic,0,1,0,0,1,9.61587214452889,1,4.196348857811556,1,5
20,Monday,Tech,5000,15,24,264,1,0.12,5,0.75,0.86,0.1372,1078,tiktok_synthetic,0,1,0,0,1,8.517393171418904,0,3.752957268567562,0,5
23,Saturday,Sports,50000,15,3,83,1,0.27,2,0.71,0.71,0.154,13227,tiktok_synthetic,1,0,0,1,1,10.819798284210286,0,4.665919313684116,5,4
18,Thursday,Entertainment,5000,60,6,337,0,0.95,2,0.43,0.71,0.121,938,tiktok_synthetic,0,1,0,1,0,8.517393171418904,1,3.8249572685675615,3,2
13,Friday,Sports,500000,7,21,285,1,0.75,5,0.32,0.78,0.1102,82108,tiktok_synthetic,0,0,0,1,0,13.122365377402328,0,5.618946150960932,4,4
19,Tuesday,Tech,15000,30,3,218,1,0.02,0,0.64,0.24,0.1355,3632,tiktok_synthetic,0,1,0,0,1,9.61587214452889,0,4.026348857811556,1,5
16,Monday,Tech,5000,30,18,276,0,0.4,0,0.99,0.51,0.1025,1113,tiktok_synthetic,0,0,0,0,1,8.517393171418904,0,3.7869572685675617,0,5
11,Friday,Sports,15000,45,21,153,0,0.26,5,0.44,0.97,0.1049,1708,tiktok_synthetic,0,0,0,1,1,9.61587214452889,0,4.180348857811556,4,4
6,Monday,Lifestyle,15000,15,22,51,1,0.64,4,0.68,0.41,0.1061,2028,tiktok_synthetic,0,0,0,0,1,9.61587214452889,0,4.192348857811556,0,3
7,Thursday,Education,15000,15,23,233,0,0.46,0,0.77,0.63,0.0736,1343,tiktok_synthetic,0,0,1,0,1,9.61587214452889,0,4.218348857811557,3,1
18,Friday,Entertainment,15000,90,24,61,1,0.96,2,0.64,0.34,0.1305,3094,tiktok_synthetic,0,1,0,1,0,9.61587214452889,0,4.234348857811556,4,2
6,Thursday,Lifestyle,5000,30,20,317,0,0.22,2,0.65,0.46,0.0688,693,tiktok_synthetic,0,0,0,0,1,8.517393171418904,0,3.6729572685675618,3,3
9,Friday,Tech,15000,15,4,146,1,0.59,3,0.76,0.77,0.1009,1999,tiktok_synthetic,0,0,1,0,1,9.61587214452889,0,4.270348857811555,4,5
7,Tuesday,Lifestyle,15000,15,8,204,0,0.7,3,0.87,0.71,0.1077,2150,tiktok_synthetic,0,0,1,0,1,9.61587214452889,1,4.302348857811556,1,3
